Province_Code,Province,Sub District_Code,Sub District,housing_demand_2022,type_below_A,type_A_rent,type_A_lease_purchase,type_B_lease_purchase,type_C_lease_purchase,type_D_lease_purchase,Region,KMeans_Cluster,Agglomerative_Cluster,ref,LAT,LONG
12,Nonthaburi,3,Bang Yai,691,33,72,135,97,97,256,Central,Cluster 1,1,bangyai,13.837,100.375
12,Nonthaburi,3,Bang Yai,691,33,72,135,97,97,256,Central,Cluster 1,1,bangyai,13.868,100.381
12,Nonthaburi,3,Bang Yai,691,33,72,135,97,97,256,Central,Cluster 1,1,bangyai,13.861,100.333
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.902,100.55
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.91,100.472
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.931,100.492
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.912,100.506
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.93,100.479
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.909,100.453
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.894,100.48
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.929,100.458
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.927,100.516
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.896,100.521
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.959,100.45
12,Nonthaburi,6,Pak Kret,1401,67,146,274,197,198,519,Central,Cluster 2,0,pakkret,13.93,100.546
12,Nonthaburi,2,Bang Kruai,606,29,63,118,85,85,224,Central,Cluster 1,1,bangkruai,13.811,100.453
12,Nonthaburi,2,Bang Kruai,606,29,63,118,85,85,224,Central,Cluster 1,1,bangkruai,13.818,100.479
12,Nonthaburi,2,Bang Kruai,606,29,63,118,85,85,224,Central,Cluster 1,1,bangkruai,13.809,100.499
12,Nonthaburi,2,Bang Kruai,606,29,63,118,85,85,224,Central,Cluster 1,1,bangkruai,13.814,100.402
12,Nonthaburi,2,Bang Kruai,606,29,63,118,85,85,224,Central,Cluster 1,1,bangkruai,13.822,100.417
12,Nonthaburi,2,Bang Kruai,606,29,63,118,85,85,224,Central,Cluster 1,1,bangkruai,13.806,100.434
12,Nonthaburi,2,Bang Kruai,606,29,63,118,85,85,224,Central,Cluster 1,1,bangkruai,13.802,100.476
12,Nonthaburi,2,Bang Kruai,606,29,63,118,85,85,224,Central,Cluster 1,1,bangkruai,13.821,100.444
12,Nonthaburi,2,Bang Kruai,606,29,63,118,85,85,224,Central,Cluster 1,1,bangkruai,13.81,100.358
12,Nonthaburi,5,Sai Noi,258,12,27,50,36,36,95,Central,Cluster 0,3,sainoi,13.976,100.344
12,Nonthaburi,5,Sai Noi,258,12,27,50,36,36,95,Central,Cluster 0,3,sainoi,14.005,100.287
12,Nonthaburi,5,Sai Noi,258,12,27,50,36,36,95,Central,Cluster 0,3,sainoi,13.942,100.312
12,Nonthaburi,5,Sai Noi,258,12,27,50,36,36,95,Central,Cluster 0,3,sainoi,14.004,100.306
12,Nonthaburi,5,Sai Noi,258,12,27,50,36,36,95,Central,Cluster 0,3,sainoi,14.088,100.329
12,Nonthaburi,5,Sai Noi,258,12,27,50,36,36,95,Central,Cluster 0,3,sainoi,13.906,100.322
12,Nonthaburi,5,Sai Noi,258,12,27,50,36,36,95,Central,Cluster 0,3,sainoi,14.085,100.292
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,14.031,100.552
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,14.035,100.572
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,13.967,100.523
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,14.029,100.507
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,14.012,100.528
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,13.963,100.553
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,14.001,100.558
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,13.988,100.594
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,13.983,100.537
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,13.963,100.59
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,14.018,100.568
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,13.99,100.487
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,14.007,100.509
13,Pathum Thani,1,Mueang Pathum Thani,987,27,75,173,198,232,281,Central,Cluster 2,0,mueangpathumthani,13.963,100.495
13,Pathum Thani,2,Khlong Luang,1468,41,112,258,295,345,418,Central,Cluster 2,0,khlongluang,14.125,100.75
13,Pathum Thani,2,Khlong Luang,1468,41,112,258,295,345,418,Central,Cluster 2,0,khlongluang,14.079,100.642
13,Pathum Thani,2,Khlong Luang,1468,41,112,258,295,345,418,Central,Cluster 2,0,khlongluang,14.087,100.664
13,Pathum Thani,2,Khlong Luang,1468,41,112,258,295,345,418,Central,Cluster 2,0,khlongluang,14.106,100.71
13,Pathum Thani,2,Khlong Luang,1468,41,112,258,295,345,418,Central,Cluster 2,0,khlongluang,14.117,100.733
13,Pathum Thani,2,Khlong Luang,1468,41,112,258,295,345,418,Central,Cluster 2,0,khlongluang,14.097,100.687
13,Pathum Thani,2,Khlong Luang,1468,41,112,258,295,345,418,Central,Cluster 2,0,khlongluang,14.066,100.607
13,Pathum Thani,3,Thanyaburi,1139,32,87,200,229,268,324,Central,Cluster 2,0,thanyaburi,13.999,100.687
13,Pathum Thani,3,Thanyaburi,1139,32,87,200,229,268,324,Central,Cluster 2,0,thanyaburi,14.036,100.779
13,Pathum Thani,3,Thanyaburi,1139,32,87,200,229,268,324,Central,Cluster 2,0,thanyaburi,14.018,100.731
13,Pathum Thani,3,Thanyaburi,1139,32,87,200,229,268,324,Central,Cluster 2,0,thanyaburi,14.052,100.824
13,Pathum Thani,3,Thanyaburi,1139,32,87,200,229,268,324,Central,Cluster 2,0,thanyaburi,13.987,100.632
13,Pathum Thani,3,Thanyaburi,1139,32,87,200,229,268,324,Central,Cluster 2,0,thanyaburi,14.071,100.88
13,Pathum Thani,6,Lam Luk Ka,1376,38,105,242,276,324,391,Central,Cluster 2,0,lamlukka,13.955,100.641
13,Pathum Thani,6,Lam Luk Ka,1376,38,105,242,276,324,391,Central,Cluster 2,0,lamlukka,13.975,100.896
13,Pathum Thani,6,Lam Luk Ka,1376,38,105,242,276,324,391,Central,Cluster 2,0,lamlukka,13.973,100.861
13,Pathum Thani,6,Lam Luk Ka,1376,38,105,242,276,324,391,Central,Cluster 2,0,lamlukka,13.958,100.685
13,Pathum Thani,6,Lam Luk Ka,1376,38,105,242,276,324,391,Central,Cluster 2,0,lamlukka,14.029,100.862
13,Pathum Thani,6,Lam Luk Ka,1376,38,105,242,276,324,391,Central,Cluster 2,0,lamlukka,13.961,100.731
13,Pathum Thani,6,Lam Luk Ka,1376,38,105,242,276,324,391,Central,Cluster 2,0,lamlukka,13.972,100.774
13,Pathum Thani,6,Lam Luk Ka,1376,38,105,242,276,324,391,Central,Cluster 2,0,lamlukka,13.984,100.82
13,Pathum Thani,4,Nong Suea,165,5,13,29,33,39,47,Central,Cluster 0,3,nongsuea,14.087,100.778
13,Pathum Thani,4,Nong Suea,165,5,13,29,33,39,47,Central,Cluster 0,3,nongsuea,14.223,100.866
13,Pathum Thani,4,Nong Suea,165,5,13,29,33,39,47,Central,Cluster 0,3,nongsuea,14.244,100.928
13,Pathum Thani,4,Nong Suea,165,5,13,29,33,39,47,Central,Cluster 0,3,nongsuea,14.2,100.824
13,Pathum Thani,4,Nong Suea,165,5,13,29,33,39,47,Central,Cluster 0,3,nongsuea,14.112,100.824
13,Pathum Thani,4,Nong Suea,165,5,13,29,33,39,47,Central,Cluster 0,3,nongsuea,14.172,100.778
13,Pathum Thani,4,Nong Suea,165,5,13,29,33,39,47,Central,Cluster 0,3,nongsuea,14.13,100.881
13,Pathum Thani,5,Lat Lum Kaeo,314,9,24,55,63,74,89,Central,Cluster 0,1,latlumkaeo,13.99,100.449
13,Pathum Thani,5,Lat Lum Kaeo,314,9,24,55,63,74,89,Central,Cluster 0,1,latlumkaeo,14.068,100.437
13,Pathum Thani,5,Lat Lum Kaeo,314,9,24,55,63,74,89,Central,Cluster 0,1,latlumkaeo,14.006,100.41
13,Pathum Thani,5,Lat Lum Kaeo,314,9,24,55,63,74,89,Central,Cluster 0,1,latlumkaeo,14.047,100.467
13,Pathum Thani,5,Lat Lum Kaeo,314,9,24,55,63,74,89,Central,Cluster 0,1,latlumkaeo,14.102,100.383
13,Pathum Thani,5,Lat Lum Kaeo,314,9,24,55,63,74,89,Central,Cluster 0,1,latlumkaeo,14.034,100.359
13,Pathum Thani,5,Lat Lum Kaeo,314,9,24,55,63,74,89,Central,Cluster 0,1,latlumkaeo,14.059,100.396
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.043,100.544
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.042,100.515
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.084,100.539
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.052,100.529
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.103,100.538
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.057,100.574
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.105,100.496
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.067,100.546
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.105,100.567
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.097,100.478
13,Pathum Thani,7,Sam Khok,219,6,17,38,44,52,62,Central,Cluster 0,3,samkhok,14.062,100.504
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.819,100.05
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.811,100.088
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.804,100.067
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.837,100.065
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.867,100.108
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.804,100.041
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.857,100.014
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.807,100.105
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.811,100.019
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.757,99.947
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.848,100.044
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.766,100.008
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.892,100.054
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.866,99.989
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.841,100.113
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.864,100.073
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.786,99.991
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.75,99.975
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.782,100.077
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.878,100.021
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.754,100.034
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.868,99.929
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.914,99.952
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.84,99.978
73,Nakhon Pathom,1,Mueang Nakhon Pathom,1068,74,150,256,151,118,319,Central,Cluster 1,0,mueangnakhonpathom,13.725,100.07
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,13.991,99.983
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,13.99,100.027
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.003,99.917
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,13.965,99.963
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.041,99.935
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.024,99.981
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.022,100.035
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.096,100.043
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.004,99.865
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,13.969,99.921
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.13,100.025
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,13.923,100.015
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.111,99.964
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.065,100.003
73,Nakhon Pathom,2,Kamphaeng Saen,374,26,52,90,53,41,111,Central,Cluster 0,1,kamphaengsaen,14.055,99.905
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.787,100.192
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.793,100.183
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.814,100.175
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.827,100.218
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.807,100.212
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.795,100.123
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.775,100.168
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.76,100.155
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.766,100.18
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.793,100.215
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.774,100.209
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.83,100.195
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.785,100.144
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.896,100.247
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.891,100.206
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.878,100.233
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.817,100.143
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.828,100.233
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.886,100.182
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.889,100.155
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.859,100.244
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.726,100.126
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.756,100.134
73,Nakhon Pathom,3,Nakhon Chai Si,413,29,58,99,59,46,123,Central,Cluster 1,1,nakhonchaisi,13.857,100.147
73,Nakhon Pathom,4,Don Tum,141,10,20,34,20,16,42,Central,Cluster 0,3,dontum,13.89,100.117
73,Nakhon Pathom,4,Don Tum,141,10,20,34,20,16,42,Central,Cluster 0,3,dontum,13.911,100.15
73,Nakhon Pathom,4,Don Tum,141,10,20,34,20,16,42,Central,Cluster 0,3,dontum,13.902,100.1
73,Nakhon Pathom,4,Don Tum,141,10,20,34,20,16,42,Central,Cluster 0,3,dontum,13.936,100.124
73,Nakhon Pathom,4,Don Tum,141,10,20,34,20,16,42,Central,Cluster 0,3,dontum,14.024,100.074
73,Nakhon Pathom,4,Don Tum,141,10,20,34,20,16,42,Central,Cluster 0,3,dontum,13.957,100.044
73,Nakhon Pathom,4,Don Tum,141,10,20,34,20,16,42,Central,Cluster 0,3,dontum,13.93,100.084
73,Nakhon Pathom,4,Don Tum,141,10,20,34,20,16,42,Central,Cluster 0,3,dontum,13.978,100.083
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,13.954,100.199
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,13.999,100.123
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,13.991,100.222
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,13.97,100.158
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,13.953,100.262
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,14.104,100.147
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,14.014,100.151
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,14.064,100.116
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,14.159,100.228
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,13.914,100.254
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,14.093,100.177
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,14.047,100.15
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,14.038,100.243
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,14.121,100.235
73,Nakhon Pathom,5,Bang Len,312,22,44,75,44,34,93,Central,Cluster 0,1,banglen,14.108,100.093
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.714,100.247
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.733,100.235
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.716,100.219
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.7,100.268
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.78,100.262
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.69,100.242
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.787,100.289
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.772,100.305
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.751,100.234
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.737,100.322
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.779,100.24
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.702,100.2
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.734,100.174
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.737,100.283
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.677,100.092
73,Nakhon Pathom,6,Sam Phran,1186,82,166,284,168,131,354,Central,Cluster 2,0,samphran,13.698,100.15
73,Nakhon Pathom,7,Phutthamonthon,199,14,28,48,28,22,59,Central,Cluster 0,3,phutthamonthon,13.815,100.262
73,Nakhon Pathom,7,Phutthamonthon,199,14,28,48,28,22,59,Central,Cluster 0,3,phutthamonthon,13.813,100.305
73,Nakhon Pathom,7,Phutthamonthon,199,14,28,48,28,22,59,Central,Cluster 0,3,phutthamonthon,13.862,100.281
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.533,100.276
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.538,100.269
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.552,100.28
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.539,100.252
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.599,100.333
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.54,100.185
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.483,100.13
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.487,100.192
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.614,100.363
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.595,100.295
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.571,100.266
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.591,100.247
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.512,100.215
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.492,100.158
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.501,100.25
74,Samut Sakhon,1,Mueang Samut Sakhon,1998,146,273,739,240,227,372,Central,Cluster 2,0,mueangsamutsakhon,13.464,100.096
